source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
0,5,2,1,0.9794,20,0.0020408163265306124,0.9793791574279379
0,5,2,2,0.9794,20,0.004081632653061225,0.9793791574279379
0,5,2,3,0.9794,20,0.004081632653061225,0.9793791574279379
0,5,2,4,0.9794,20,0.0020408163265306124,0.9793791574279379
1,5,2,0,0.9794,158,0.9823943661971831,0.9676254935138184
1,5,2,1,0.9794,20,0.0017605633802816902,0.9785673998871969
1,5,2,2,0.9794,146,0.9806338028169014,0.9702199661590525
1,5,2,3,0.9794,159,0.9806338028169014,0.9680767061477722
1,5,2,4,0.9794,152,0.9806338028169014,0.9688663282571912
2,5,2,0,0.9794,93,0.001937984496124031,0.9807091882247992
2,5,2,1,0.9794,94,0.001937984496124031,0.9805976806422837
2,5,2,2,0.9794,95,0.001937984496124031,0.9802631578947368
2,5,2,3,0.9794,97,0.003875968992248062,0.97992863514719
2,5,2,4,0.9794,370,0.9825581395348837,0.9279661016949152
3,5,2,0,0.9794,229,0.9821782178217822,0.9629588431590657
3,5,2,1,0.9794,226,0.9801980198019802,0.9650723025583983
3,5,2,2,0.9794,242,0.9801980198019802,0.9595105672969967
3,5,2,3,0.9794,237,0.9801980198019802,0.9637374860956619
3,5,2,4,0.9794,243,0.9801980198019802,0.9606229143492769
4,5,2,0,0.9794,259,0.9796334012219959,0.9392326458194722
4,5,2,1,0.9794,237,0.9796334012219959,0.9540918163672655
4,5,2,2,0.9794,273,0.9796334012219959,0.935129740518962
4,5,2,3,0.9794,276,0.9796334012219959,0.932024839210468
4,5,2,4,0.9794,275,0.9796334012219959,0.9263694832557108
6,5,2,0,0.9794,281,0.9812108559498957,0.9702499447024995
6,5,2,1,0.9794,283,0.9812108559498957,0.96914399469144
6,5,2,2,0.9794,268,0.9812108559498957,0.9704711347047114
6,5,2,3,0.9794,283,0.9812108559498957,0.9692545896925459
6,5,2,4,0.9794,283,0.9812108559498957,0.9699181596991816
7,5,2,0,0.9794,280,0.980544747081712,0.9476148016049933
7,5,2,1,0.9794,293,0.980544747081712,0.9384752563530985
7,5,2,2,0.9794,309,0.980544747081712,0.9258805171645118
7,5,2,3,0.9794,302,0.980544747081712,0.9310075791350869
7,5,2,4,0.9794,316,0.980544747081712,0.9256576014266608
8,5,2,0,0.9794,20,0.002053388090349076,0.982051850210503
8,5,2,1,0.9794,20,0.002053388090349076,0.982051850210503
8,5,2,2,0.9794,54,0.014373716632443531,0.9827165964990029
8,5,2,3,0.9794,20,0.006160164271047228,0.9821626412585863
8,5,2,4,0.9794,258,0.9794661190965093,0.9524706403722579
9,5,2,0,0.9794,222,0.9801980198019802,0.9666332999666333
9,5,2,1,0.9794,244,0.9782178217821782,0.9601824046268491
9,5,2,2,0.9794,231,0.9801980198019802,0.9642976309642977
9,5,2,3,0.9794,239,0.9801980198019802,0.9608497386275164
9,5,2,4,0.9794,244,0.9782178217821782,0.958958958958959
0,6,2,0,0.9794,235,0.9795918367346939,0.9779379157427938
0,6,2,1,0.9794,20,0.0020408163265306124,0.9789356984478935
0,6,2,2,0.9794,20,0.004081632653061225,0.9789356984478935
0,6,2,3,0.9794,245,0.9795918367346939,0.9762749445676275
